practice,cycle,word,modality,answer,exp,sessionID
none,1.0,zwemmen,gebaren,zwemmen,2,63_2
practice,0.0,fiets,combinatie,fietsen,2,63_2
practice,0.0,fiets,combinatie,fiets,2,63_2
practice,0.0,glimlach,combinatie,glimlach,2,63_2
none,0.0,koud,combinatie,koud,2,63_2
none,0.0,vuur,combinatie,vuur,2,63_2
none,0.0,zwaar,combinatie,zwaar,2,63_2
none,0.0,geven,combinatie,uitdelen,2,63_2
none,0.0,geven,combinatie,geven,2,63_2
none,0.0,slaan,combinatie,slaan,2,63_2
none,0.0,rennen,combinatie,rennen,2,63_2
none,0.0,lopen,combinatie,wandelen,2,63_2
none,0.0,lopen,combinatie,lopen,2,63_2
practice,1.0,vliegtuig,combinatie,vliegtuig,2,63_2
practice,1.0,juichen,combinatie,juichen,2,63_2
none,1.0,vis,combinatie,vis,2,63_2
none,1.0,heet,combinatie,warm,2,63_2
none,1.0,heet,combinatie,heet,2,63_2
none,1.0,zout,combinatie,zee,2,63_2
none,1.0,zout,combinatie,zeedier,2,63_2
none,1.0,zout,combinatie,zeezout,2,63_2
none,1.0,piepen,combinatie,muis,2,63_2
none,1.0,piepen,combinatie,geluid,2,63_2
none,1.0,piepen,combinatie,oven,2,63_2
none,1.0,vallen,combinatie,vallen,2,63_2
none,1.0,vechten,combinatie,vechten,2,63_2
none,1.0,weten,combinatie,leren,2,63_2
none,1.0,weten,combinatie,denken,2,63_2
none,1.0,weten,combinatie,opzoeken,2,63_2
practice,0.0,bal,geluiden,voetballen,2,63_2
practice,0.0,bal,geluiden,bal,2,63_2
practice,0.0,sneeuw,geluiden,koud,2,63_2
practice,0.0,sneeuw,geluiden,klappertanden,2,63_2
practice,0.0,sneeuw,geluiden,sneeuw,2,63_2
none,0.0,boos,geluiden,boos,2,63_2
none,0.0,vogel,geluiden,vogel,2,63_2
none,0.0,zoemen,geluiden,bij,2,63_2
none,0.0,zoemen,geluiden,zoomen,2,63_2
none,0.0,ei,geluiden,ei,2,63_2
none,0.0,ademen,geluiden,hijgen,2,63_2
none,0.0,ademen,geluiden,ademen,2,63_2
none,0.0,kauwen,geluiden,eten,2,63_2
none,0.0,kauwen,geluiden,smakken,2,63_2
none,0.0,kauwen,geluiden,bijten,2,63_2
none,0.0,lachen,geluiden,lachen,2,63_2
practice,1.0,telefoon,geluiden,bellen,2,63_2
practice,1.0,telefoon,geluiden,aanbellen,2,63_2
practice,1.0,telefoon,geluiden,bel,2,63_2
practice,1.0,geheim,geluiden,geheim,2,63_2
none,1.0,groot,geluiden,chagrijnig,2,63_2
none,1.0,groot,geluiden,groot,2,63_2
none,1.0,snel,geluiden,snel,2,63_2
none,1.0,blij,geluiden,juichen,2,63_2
none,1.0,blij,geluiden,blij,2,63_2
none,1.0,bliksem,geluiden,schoten,2,63_2
none,1.0,bliksem,geluiden,oorlog,2,63_2
none,1.0,bliksem,geluiden,bliksem,2,63_2
none,1.0,luidruchtig,geluiden,schreeuwen,2,63_2
none,1.0,luidruchtig,geluiden,luid,2,63_2
none,1.0,luidruchtig,geluiden,schurk,2,63_2
none,1.0,regen,geluiden,kraken,2,63_2
none,1.0,regen,geluiden,teleurgesteld,2,63_2
none,1.0,regen,geluiden,plas,2,63_2
none,1.0,blazen,geluiden,wind,2,63_2
none,1.0,blazen,geluiden,blazen,2,63_2
practice,0.0,rijk,geluiden,geld,1,64_1
practice,0.0,comfortabel,geluiden,zucht,1,64_1
none,0.0,boos,geluiden,pijn,1,64_1
none,0.0,dood,geluiden,vallen,1,64_1
none,0.0,ei,geluiden,ei,1,64_1
none,0.0,hoorn,geluiden,auto,1,64_1
none,0.0,scherp,geluiden,snijden,1,64_1
none,0.0,ziek,geluiden,kotsen,1,64_1
none,0.0,piepen,geluiden,wekker,1,64_1
practice,1.0,olifant,geluiden,zwaar,1,64_1
practice,1.0,leeg,geluiden,zacht,1,64_1
none,1.0,ik,geluiden,melodie,1,64_1
none,1.0,hond,geluiden,hond,1,64_1
none,1.0,vlieg,geluiden,bij,1,64_1
none,1.0,luidruchtig,geluiden,luidruchtig,1,64_1
none,1.0,man,geluiden,gezeur,1,64_1
none,1.0,verdrietig,geluiden,huilen,1,64_1
none,1.0,zoet,geluiden,lekker,1,64_1
practice,0.0,koken,combinatie,koken,1,64_1
practice,0.0,auto,combinatie,autorijden,1,64_1
none,0.0,kat,combinatie,kat,1,64_1
none,0.0,zwaar,combinatie,tillen,1,64_1
none,0.0,hoog,combinatie,hoog,1,64_1
none,0.0,heet,combinatie,verbranden,1,64_1
none,0.0,misschien,combinatie,onwetenheid,1,64_1
none,0.0,dik,combinatie,dik,1,64_1
none,0.0,lopen,combinatie,wandelen,1,64_1
practice,1.0,knippen,combinatie,knippen,1,64_1
practice,1.0,dansen,combinatie,dansen,1,64_1
none,1.0,zout,combinatie,kruiden,1,64_1
none,1.0,stil,combinatie,stil,1,64_1
none,1.0,vechten,combinatie,gevecht,1,64_1
none,1.0,geven,combinatie,geven,1,64_1
none,1.0,slaan,combinatie,stoot,1,64_1
none,1.0,weten,combinatie,slim,1,64_1
none,1.0,water,combinatie,kraan,1,64_1
practice,0.0,haasten,gebaren,stelen,1,64_1
practice,0.0,snijden,gebaren,snijden,1,64_1
none,0.0,vis,gebaren,vis,1,64_1
none,0.0,klein,gebaren,krukje,1,64_1
none,0.0,slang,gebaren,dansen,1,64_1
none,0.0,zuur,gebaren,zuur,1,64_1
none,0.0,staart,gebaren,poepen,1,64_1
none,0.0,springen,gebaren,springen,1,64_1
none,0.0,slapen,gebaren,slapen,1,64_1
practice,1.0,bloem,gebaren,bloem,1,64_1
practice,1.0,gek,gebaren,frustratie,1,64_1
none,1.0,zoemen,gebaren,snor,1,64_1
none,1.0,berg,gebaren,klimmen,1,64_1
none,1.0,blazen,gebaren,uitblazen,1,64_1
none,1.0,verbranden,gebaren,verbranden,1,64_1
none,1.0,jagen,gebaren,jagen,1,64_1
none,1.0,rennen,gebaren,sprinten,1,64_1
none,1.0,ruiken,gebaren,ruiken,1,64_1
practice,0.0,geheim,gebaren,stil,2,64_2
practice,0.0,geheim,gebaren,fluisteren,2,64_2
practice,0.0,geheim,gebaren,slim,2,64_2
practice,0.0,telefoon,gebaren,bellen,2,64_2
practice,0.0,telefoon,gebaren,ophangen,2,64_2
practice,0.0,telefoon,gebaren,luisteren,2,64_2
none,0.0,kind,gebaren,kinderen,2,64_2
none,0.0,kind,gebaren,kind,2,64_2
none,0.0,goed,gebaren,goed,2,64_2
none,0.0,blij,gebaren,vrolijk,2,64_2
none,0.0,blij,gebaren,blij,2,64_2
none,0.0,oud,gebaren,oud,2,64_2
none,0.0,kruipen,gebaren,baby,2,64_2
none,0.0,kruipen,gebaren,kruipen,2,64_2
none,0.0,eten,gebaren,eten,2,64_2
none,0.0,zuigen,gebaren,zuigen,2,64_2
practice,1.0,bal,gebaren,bal,2,64_2
practice,1.0,zingen,gebaren,zingen,2,64_2
none,1.0,ver,gebaren,verweg,2,64_2
none,1.0,ver,gebaren,ver,2,64_2
none,1.0,niet,gebaren,verboden,2,64_2
none,1.0,niet,gebaren,regels,2,64_2
none,1.0,niet,gebaren,nee,2,64_2
none,1.0,onweer,gebaren,onweer,2,64_2
none,1.0,huilen,gebaren,tranen,2,64_2
none,1.0,huilen,gebaren,huilen,2,64_2
none,1.0,vallen,gebaren,vallen,2,64_2
none,1.0,gooien,gebaren,gooien,2,64_2
none,1.0,fluisteren,gebaren,stil,2,64_2
none,1.0,fluisteren,gebaren,fluisteren,2,64_2
practice,0.0,fiets,geluiden,bel,2,64_2
practice,0.0,fiets,geluiden,fietsen,2,64_2
practice,0.0,fiets,geluiden,fiets,2,64_2
practice,0.0,klok,geluiden,klok,2,64_2
none,0.0,vrouw,geluiden,muziek,2,64_2
none,0.0,vrouw,geluiden,neurien,2,64_2
none,0.0,vrouw,geluiden,vrouw,2,64_2
none,0.0,bliksem,geluiden,brommer,2,64_2
none,0.0,bliksem,geluiden,vlieg,2,64_2
none,0.0,bliksem,geluiden,garage,2,64_2
none,0.0,bang,geluiden,adem,2,64_2
none,0.0,bang,geluiden,rem,2,64_2
none,0.0,bang,geluiden,ezel,2,64_2
none,0.0,langzaam,geluiden,lekker,2,64_2
none,0.0,langzaam,geluiden,snappen,2,64_2
none,0.0,langzaam,geluiden,slapen,2,64_2
none,0.0,sterk,geluiden,zucht,2,64_2
none,0.0,sterk,geluiden,scheet,2,64_2
none,0.0,sterk,geluiden,bloem,2,64_2
none,0.0,vangen,geluiden,blad,2,64_2
none,0.0,vangen,geluiden,vuurwerk,2,64_2
none,0.0,vangen,geluiden,vuurpijl,2,64_2
none,0.0,likken,geluiden,drinken,2,64_2
none,0.0,likken,geluiden,slurpen,2,64_2
none,0.0,likken,geluiden,likken,2,64_2
practice,1.0,sneeuw,geluiden,afremmen,2,64_2
practice,1.0,sneeuw,geluiden,druppen,2,64_2
practice,1.0,sneeuw,geluiden,motor,2,64_2
practice,1.0,juichen,geluiden,enthousiast,2,64_2
practice,1.0,juichen,geluiden,juichen,2,64_2
none,1.0,vogel,geluiden,vogel,2,64_2
none,1.0,regen,geluiden,ritme,2,64_2
none,1.0,regen,geluiden,regen,2,64_2
none,1.0,ademen,geluiden,hijgen,2,64_2
none,1.0,ademen,geluiden,zuchten,2,64_2
none,1.0,ademen,geluiden,uitademen,2,64_2
none,1.0,kauwen,geluiden,eten,2,64_2
none,1.0,kauwen,geluiden,smakken,2,64_2
none,1.0,kauwen,geluiden,kauwen,2,64_2
none,1.0,drinken,geluiden,drinken,2,64_2
none,1.0,lachen,geluiden,lachen,2,64_2
none,1.0,wind,geluiden,wind,2,64_2
practice,0.0,zwaaien,combinatie,zwaairn,2,64_2
practice,0.0,vliegtuig,combinatie,vliegen,2,64_2
practice,0.0,vliegtuig,combinatie,zweven,2,64_2
practice,0.0,vliegtuig,combinatie,skispringen,2,64_2
none,0.0,walgen,combinatie,vies,2,64_2
none,0.0,walgen,combinatie,walgen,2,64_2
none,0.0,snel,combinatie,rennen,2,64_2
none,0.0,snel,combinatie,race,2,64_2
none,0.0,snel,combinatie,tijdstip,2,64_2
none,0.0,vuur,combinatie,openhaard,2,64_2
none,0.0,vuur,combinatie,kachel,2,64_2
none,0.0,vuur,combinatie,vuur,2,64_2
none,0.0,grommen,combinatie,tijger,2,64_2
none,0.0,grommen,combinatie,oor,2,64_2
none,0.0,grommen,combinatie,leeuw,2,64_2
none,0.0,horen,combinatie,horen,2,64_2
none,0.0,zwemmen,combinatie,zwemmen,2,64_2
none,0.0,kotsen,combinatie,kotsem,2,64_2
practice,1.0,glimlach,combinatie,lachen,2,64_2
practice,1.0,glimlach,combinatie,glimlachen,2,64_2
practice,1.0,glimlach,combinatie,mondhoek,2,64_2
practice,1.0,eend,combinatie,eend,2,64_2
none,1.0,groot,combinatie,man,2,64_2
none,1.0,groot,combinatie,groot,2,64_2
none,1.0,bitter,combinatie,vies,2,64_2
none,1.0,bitter,combinatie,zuur,2,64_2
none,1.0,bitter,combinatie,bitter,2,64_2
none,1.0,koud,combinatie,koud,2,64_2
none,1.0,geur,combinatie,ruiken,2,64_2
none,1.0,geur,combinatie,geur,2,64_2
none,1.0,bijten,combinatie,kauwen,2,64_2
none,1.0,bijten,combinatie,kaak,2,64_2
none,1.0,bijten,combinatie,bijten,2,64_2
none,1.0,vliegen,combinatie,vliegen,2,64_2
none,1.0,staan,combinatie,lang,2,64_2
none,1.0,staan,combinatie,wakker,2,64_2
none,1.0,staan,combinatie,staan,2,64_2
practice,0.0,gek,gebaren,blij,1,65_1
practice,0.0,rijk,gebaren,rijk,1,65_1
none,0.0,zoemen,gebaren,vogel,1,65_1
none,0.0,vuur,gebaren,goochelaar,1,65_1
none,0.0,slang,gebaren,vis,1,65_1
none,0.0,ademen,gebaren,ademen,1,65_1
none,0.0,kruipen,gebaren,kruipen,1,65_1
none,0.0,geven,gebaren,geven,1,65_1
none,0.0,springen,gebaren,springen,1,65_1
practice,1.0,comfortabel,gebaren,relaxen,1,65_1
practice,1.0,dansen,gebaren,dansen,1,65_1
none,1.0,kat,gebaren,kat,1,65_1
none,1.0,walgen,gebaren,overgeven,1,65_1
none,1.0,zwaar,gebaren,vallen,1,65_1
none,1.0,hoog,gebaren,meten,1,65_1
none,1.0,zuur,gebaren,zuur,1,65_1
none,1.0,zuigen,gebaren,blokfuit,1,65_1
none,1.0,lopen,gebaren,lopen,1,65_1
practice,0.0,snijden,combinatie,snijden,1,65_1
practice,0.0,koken,combinatie,afwassen,1,65_1
none,0.0,blij,combinatie,blij,1,65_1
none,0.0,luidruchtig,combinatie,mars,1,65_1
none,0.0,zout,combinatie,slijpen,1,65_1
none,0.0,ziek,combinatie,heet,1,65_1
none,0.0,klein,combinatie,dansen,1,65_1
none,0.0,drinken,combinatie,drinken,1,65_1
none,0.0,rennen,combinatie,joggen,1,65_1
practice,1.0,bloem,combinatie,bloem,1,65_1
practice,1.0,knippen,combinatie,knippen,1,65_1
none,1.0,vogel,combinatie,vliegen,1,65_1
none,1.0,bitter,combinatie,vies,1,65_1
none,1.0,koud,combinatie,koud,1,65_1
none,1.0,dood,combinatie,sterven,1,65_1
none,1.0,regen,combinatie,waterval,1,65_1
none,1.0,langzaam,combinatie,langzaam,1,65_1
none,1.0,kauwen,combinatie,kauwen,1,65_1
practice,0.0,auto,geluiden,auto,1,65_1
practice,0.0,olifant,geluiden,trompet,1,65_1
none,0.0,vrouw,geluiden,sirene,1,65_1
none,0.0,vlieg,geluiden,bij,1,65_1
none,0.0,misschien,geluiden,nadenken,1,65_1
none,0.0,bang,geluiden,zingen,1,65_1
none,0.0,staart,geluiden,rits,1,65_1
none,0.0,horen,geluiden,ja,1,65_1
none,0.0,fluisteren,geluiden,fluisteren,1,65_1
practice,1.0,haasten,geluiden,hijgen,1,65_1
practice,1.0,leeg,geluiden,pingpong,1,65_1
none,1.0,ik,geluiden,twijfelen,1,65_1
none,1.0,groot,geluiden,blazen,1,65_1
none,1.0,snel,geluiden,likken,1,65_1
none,1.0,niet,geluiden,bedenken,1,65_1
none,1.0,stil,geluiden,snuiven,1,65_1
none,1.0,zoet,geluiden,koe ,1,65_1
none,1.0,water,geluiden,drinken,1,65_1
practice,0.0,sneeuw,gebaren,kleien,2,65_2
practice,0.0,sneeuw,gebaren,sneeuwbal,2,65_2
practice,0.0,sneeuw,gebaren,sneeuw,2,65_2
practice,0.0,zingen,gebaren,zingen,2,65_2
none,0.0,kind,gebaren,dansen,2,65_2
none,0.0,kind,gebaren,kind,2,65_2
none,0.0,man,gebaren,bodybuilder,2,65_2
none,0.0,man,gebaren,superheld,2,65_2
none,0.0,man,gebaren,macho,2,65_2
none,0.0,bijten,gebaren,hamburger,2,65_2
none,0.0,bijten,gebaren,bijten,2,65_2
none,0.0,vangen,gebaren,vangen,2,65_2
none,0.0,huilen,gebaren,huilen,2,65_2
none,0.0,vechten,gebaren,vechten,2,65_2
none,0.0,grommen,gebaren,tijger,2,65_2
none,0.0,grommen,gebaren,leeuw,2,65_2
none,0.0,grommen,gebaren,slang,2,65_2
practice,1.0,zwaaien,gebaren,zwaaien,2,65_2
practice,1.0,juichen,gebaren,juichen,2,65_2
none,1.0,boos,gebaren,boos,2,65_2
none,1.0,hoorn,gebaren,hoorn,2,65_2
none,1.0,berg,gebaren,dak,2,65_2
none,1.0,berg,gebaren,top,2,65_2
none,1.0,berg,gebaren,berg,2,65_2
none,1.0,oud,gebaren,oud,2,65_2
none,1.0,vallen,gebaren,vallen,2,65_2
none,1.0,slaan,gebaren,slaan,2,65_2
none,1.0,kotsen,gebaren,overgeven,2,65_2
none,1.0,kotsen,gebaren,kotsen,2,65_2
practice,0.0,bal,geluiden,bas,2,65_2
practice,0.0,bal,geluiden,varken,2,65_2
practice,0.0,bal,geluiden,trommel,2,65_2
practice,0.0,geheim,geluiden,fluisteren,2,65_2
practice,0.0,geheim,geluiden,roddelen,2,65_2
practice,0.0,geheim,geluiden,wind,2,65_2
none,0.0,hond,geluiden,hond,2,65_2
none,0.0,ver,geluiden,opera,2,65_2
none,0.0,ver,geluiden,hoera,2,65_2
none,0.0,ver,geluiden,wolf,2,65_2
none,0.0,bliksem,geluiden,spook,2,65_2
none,0.0,bliksem,geluiden,bom,2,65_2
none,0.0,bliksem,geluiden,explosie,2,65_2
none,0.0,geur,geluiden,sniffen,2,65_2
none,0.0,geur,geluiden,snikken,2,65_2
none,0.0,geur,geluiden,ruiken,2,65_2
none,0.0,scherp,geluiden,pijn,2,65_2
none,0.0,scherp,geluiden,wond,2,65_2
none,0.0,scherp,geluiden,slaan,2,65_2
none,0.0,blazen,geluiden,blazen,2,65_2
none,0.0,likken,geluiden,smakken,2,65_2
none,0.0,likken,geluiden,drinken,2,65_2
none,0.0,likken,geluiden,zuigen,2,65_2
practice,1.0,fiets,geluiden,bel,2,65_2
practice,1.0,fiets,geluiden,bellen,2,65_2
practice,1.0,fiets,geluiden,ringen,2,65_2
practice,1.0,telefoon,geluiden,alarm,2,65_2
practice,1.0,telefoon,geluiden,zoem,2,65_2
practice,1.0,telefoon,geluiden,telefoon,2,65_2
none,1.0,ei,geluiden,kip,2,65_2
none,1.0,ei,geluiden,haan ,2,65_2
none,1.0,ei,geluiden,ei ,2,65_2
none,1.0,dik,geluiden,kotsen,2,65_2
none,1.0,dik,geluiden,kokhalsen,2,65_2
none,1.0,dik,geluiden,vies,2,65_2
none,1.0,verbranden,geluiden,pijn,2,65_2
none,1.0,verbranden,geluiden,verbranden,2,65_2
none,1.0,jagen,geluiden,duif,2,65_2
none,1.0,jagen,geluiden,vuurwerk,2,65_2
none,1.0,jagen,geluiden,pijl,2,65_2
none,1.0,weten,geluiden,luisteren,2,65_2
none,1.0,weten,geluiden,begrijpen,2,65_2
none,1.0,weten,geluiden,praten,2,65_2
none,1.0,lachen,geluiden,lachen,2,65_2
none,1.0,ruiken,geluiden,ruiken,2,65_2
practice,0.0,vliegtuig,combinatie,vliegtuig,2,65_2
practice,0.0,eend,combinatie,eend,2,65_2
none,0.0,goed,combinatie,goed,2,65_2
none,0.0,verdrietig,combinatie,huilen,2,65_2
none,0.0,verdrietig,combinatie,verdrietig,2,65_2
none,0.0,piepen,combinatie,kuiken,2,65_2
none,0.0,piepen,combinatie,baby,2,65_2
none,0.0,piepen,combinatie,kitten,2,65_2
none,0.0,sterk,combinatie,sterk,2,65_2
none,0.0,onweer,combinatie,hulk,2,65_2
none,0.0,onweer,combinatie,onweer,2,65_2
none,0.0,vliegen,combinatie,vliegen,2,65_2
none,0.0,staan,combinatie,eens,2,65_2
none,0.0,staan,combinatie,staan,2,65_2
practice,1.0,glimlach,combinatie,blij,2,65_2
practice,1.0,glimlach,combinatie,glimlach,2,65_2
practice,1.0,klok,combinatie,klok,2,65_2
none,1.0,vis,combinatie,vis,2,65_2
none,1.0,heet,combinatie,warm,2,65_2
none,1.0,heet,combinatie,heet,2,65_2
none,1.0,eten,combinatie,eten,2,65_2
none,1.0,slapen,combinatie,slapen,2,65_2
none,1.0,zwemmen,combinatie,zwemmen,2,65_2
none,1.0,gooien,combinatie,gooien,2,65_2
none,1.0,wind,combinatie,wind,2,65_2
practice,0.0,koken,gebaren,snijden,1,66_1
practice,0.0,gek,gebaren,gek,1,66_1
none,0.0,vis,gebaren,vis,1,66_1
none,0.0,vlieg,gebaren,vliegen,1,66_1
none,0.0,man,gebaren,kaal,1,66_1
none,0.0,oud,gebaren,bejaard,1,66_1
none,0.0,verdrietig,gebaren,huilen,1,66_1
none,0.0,verbranden,gebaren,stoppen,1,66_1
none,0.0,kotsen,gebaren,overgeven,1,66_1
practice,1.0,haasten,gebaren,rennen,1,66_1
practice,1.0,leeg,gebaren,schenken,1,66_1
none,1.0,boos,gebaren,staan,1,66_1
none,1.0,zoemen,gebaren,neurien,1,66_1
none,1.0,kind,gebaren,huppelen,1,66_1
none,1.0,vuur,gebaren,zwemmen,1,66_1
none,1.0,ziek,gebaren,kotsen,1,66_1
none,1.0,staan,gebaren,verdrietig,1,66_1
none,1.0,gooien,gebaren,gooien,1,66_1
practice,0.0,comfortabel,geluiden,zoemen,1,66_1
practice,0.0,dansen,geluiden,enthousiasme,1,66_1
none,0.0,vogel,geluiden,vogel,1,66_1
none,0.0,hond,geluiden,hond,1,66_1
none,0.0,vrouw,geluiden,zingen,1,66_1
none,0.0,hoorn,geluiden,trompet,1,66_1
none,0.0,sterk,geluiden,tijger,1,66_1
none,0.0,blazen,geluiden,wind,1,66_1
none,0.0,vangen,geluiden,pakken,1,66_1
practice,1.0,snijden,geluiden,snijden,1,66_1
practice,1.0,bloem,geluiden,bang,1,66_1
none,1.0,bitter,geluiden,ontevreden,1,66_1
none,1.0,kat,geluiden,kat,1,66_1
none,1.0,blij,geluiden,blij,1,66_1
none,1.0,zuur,geluiden,ontevreden,1,66_1
none,1.0,eten,geluiden,eten,1,66_1
none,1.0,weten,geluiden,begrijpen,1,66_1
none,1.0,zuigen,geluiden,drinken,1,66_1
practice,0.0,auto,combinatie,rijden,1,66_1
practice,0.0,olifant,combinatie,olifant,1,66_1
none,0.0,zwaar,combinatie,moe,1,66_1
none,0.0,hoog,combinatie,uitrekken,1,66_1
none,0.0,heet,combinatie,warm,1,66_1
none,0.0,niet,combinatie,tegenhouden,1,66_1
none,0.0,dik,combinatie,dik,1,66_1
none,0.0,onweer,combinatie,raken,1,66_1
none,0.0,zwemmen,combinatie,vis,1,66_1
practice,1.0,knippen,combinatie,knippen,1,66_1
practice,1.0,rijk,combinatie,geld,1,66_1
none,1.0,groot,combinatie,springen,1,66_1
none,1.0,regen,combinatie,regen,1,66_1
none,1.0,scherp,combinatie,snijden,1,66_1
none,1.0,vliegen,combinatie,vliegen,1,66_1
none,1.0,lachen,combinatie,lachen,1,66_1
none,1.0,slapen,combinatie,slapen,1,66_1
none,1.0,water,combinatie,water,1,66_1
practice,0.0,zwaaien,combinatie,zwaaien,2,66_2
practice,0.0,bal,combinatie,stuiteren,2,66_2
practice,0.0,bal,combinatie,basketballen,2,66_2
practice,0.0,bal,combinatie,bal,2,66_2
none,0.0,ver,combinatie,vinden,2,66_2
none,0.0,ver,combinatie,ver,2,66_2
none,0.0,luidruchtig,combinatie,lachen,2,66_2
none,0.0,luidruchtig,combinatie,uitzoomen,2,66_2
none,0.0,luidruchtig,combinatie,geluid,2,66_2
none,0.0,zout,combinatie,zout,2,66_2
none,0.0,stil,combinatie,stil,2,66_2
none,0.0,langzaam,combinatie,slowmotion,2,66_2
none,0.0,langzaam,combinatie,langzaam,2,66_2
none,0.0,staart,combinatie,hond,2,66_2
none,0.0,staart,combinatie,kwispelen,2,66_2
none,0.0,staart,combinatie,hondenstaart,2,66_2
none,0.0,rennen,combinatie,rennen,2,66_2
practice,1.0,glimlach,combinatie,blij,2,66_2
practice,1.0,glimlach,combinatie,glimlach,2,66_2
practice,1.0,eend,combinatie,kwakken,2,66_2
practice,1.0,eend,combinatie,eend,2,66_2
none,1.0,dood,combinatie,dood,2,66_2
none,1.0,ei,combinatie,bal,2,66_2
none,1.0,ei,combinatie,geldmunt,2,66_2
none,1.0,ei,combinatie,spruitje,2,66_2
none,1.0,bang,combinatie,bang,2,66_2
none,1.0,piepen,combinatie,vogel,2,66_2
none,1.0,piepen,combinatie,muis,2,66_2
none,1.0,piepen,combinatie,piepen,2,66_2
none,1.0,ademen,combinatie,ademen,2,66_2
none,1.0,kauwen,combinatie,eten,2,66_2
none,1.0,kauwen,combinatie,bijten,2,66_2
none,1.0,kauwen,combinatie,kauwen,2,66_2
none,1.0,wind,combinatie,wind,2,66_2
practice,0.0,fiets,gebaren,bellen,2,66_2
practice,0.0,fiets,gebaren,fietsen,2,66_2
practice,0.0,fiets,gebaren,autorijden,2,66_2
practice,0.0,klok,gebaren,klok,2,66_2
none,0.0,koud,gebaren,koud,2,66_2
none,0.0,geur,gebaren,stinken,2,66_2
none,0.0,geur,gebaren,geur,2,66_2
none,0.0,zoet,gebaren,lekker,2,66_2
none,0.0,zoet,gebaren,ijsje,2,66_2
none,0.0,zoet,gebaren,bolletje,2,66_2
none,0.0,huilen,gebaren,huilen,2,66_2
none,0.0,drinken,gebaren,drinken,2,66_2
none,0.0,geven,gebaren,geven,2,66_2
none,0.0,springen,gebaren,springen,2,66_2
practice,1.0,sneeuw,gebaren,regen,2,66_2
practice,1.0,sneeuw,gebaren,sneeuwen,2,66_2
practice,1.0,sneeuw,gebaren,hagelen,2,66_2
practice,1.0,geheim,gebaren,bibliotheek,2,66_2
practice,1.0,geheim,gebaren,verplaatsen,2,66_2
practice,1.0,geheim,gebaren,geheim,2,66_2
none,1.0,ik,gebaren,persoon,2,66_2
none,1.0,ik,gebaren,ik,2,66_2
none,1.0,walgen,gebaren,afgrijzing,2,66_2
none,1.0,walgen,gebaren,afschuw,2,66_2
none,1.0,walgen,gebaren,afschuwelijk,2,66_2
none,1.0,bliksem,gebaren,vermoorden,2,66_2
none,1.0,bliksem,gebaren,doodvallen,2,66_2
none,1.0,bliksem,gebaren,hoeken,2,66_2
none,1.0,berg,gebaren,wolk,2,66_2
none,1.0,berg,gebaren,groots,2,66_2
none,1.0,berg,gebaren,bergen,2,66_2
none,1.0,horen,gebaren,horen,2,66_2
none,1.0,ruiken,gebaren,ruiken,2,66_2
none,1.0,lopen,gebaren,lopen,2,66_2
practice,0.0,telefoon,geluiden,bellen,2,66_2
practice,0.0,telefoon,geluiden,fietsbel,2,66_2
practice,0.0,telefoon,geluiden,inhalen,2,66_2
practice,0.0,juichen,geluiden,juichen,2,66_2
none,0.0,goed,geluiden,juichen,2,66_2
none,0.0,goed,geluiden,winnen,2,66_2
none,0.0,goed,geluiden,blij,2,66_2
none,0.0,klein,geluiden,dalen,2,66_2
none,0.0,klein,geluiden,vliegtuig,2,66_2
none,0.0,klein,geluiden,opstijgen,2,66_2
none,0.0,slang,geluiden,slang,2,66_2
none,0.0,bijten,geluiden,hakken,2,66_2
none,0.0,bijten,geluiden,hap,2,66_2
none,0.0,bijten,geluiden,bijten,2,66_2
none,0.0,kruipen,geluiden,moe,2,66_2
none,0.0,kruipen,geluiden,gestommel,2,66_2
none,0.0,vechten,geluiden,schieten,2,66_2
none,0.0,vechten,geluiden,aanvallen,2,66_2
none,0.0,vechten,geluiden,raken,2,66_2
none,0.0,grommen,geluiden,tijger,2,66_2
none,0.0,grommen,geluiden,boos,2,66_2
none,0.0,grommen,geluiden,poes,2,66_2
practice,1.0,vliegtuig,geluiden,vliegen,2,66_2
practice,1.0,vliegtuig,geluiden,opstijgen,2,66_2
practice,1.0,vliegtuig,geluiden,aanvallen,2,66_2
practice,1.0,zingen,geluiden,zingen,2,66_2
none,1.0,snel,geluiden,snel,2,66_2
none,1.0,misschien,geluiden,groot,2,66_2
none,1.0,misschien,geluiden,laag,2,66_2
none,1.0,misschien,geluiden,correct,2,66_2
none,1.0,vallen,geluiden,aanvallen,2,66_2
none,1.0,vallen,geluiden,hoogspringen,2,66_2
none,1.0,vallen,geluiden,vallen,2,66_2
none,1.0,slaan,geluiden,slaan,2,66_2
none,1.0,jagen,geluiden,schieten,2,66_2
none,1.0,jagen,geluiden,vangen,2,66_2
none,1.0,jagen,geluiden,lukken,2,66_2
none,1.0,likken,geluiden,likken,2,66_2
none,1.0,fluisteren,geluiden,fluisteren,2,66_2
practice,0.0,dansen,combinatie,dansen,1,67_1
practice,0.0,comfortabel,combinatie,slapen,1,67_1
none,0.0,bitter,combinatie,vies,1,67_1
none,0.0,walgen,combinatie,overgeven,1,67_1
none,0.0,goed,combinatie,goed bezig,1,67_1
none,0.0,hoog,combinatie,gooien,1,67_1
none,0.0,luidruchtig,combinatie,eng,1,67_1
none,0.0,zout,combinatie,niet lekker vinden,1,67_1
