"trial_order","dyad","participant_dyad","participant_ID","exp_part","modality","expressibility_dutch","concept","correction","guess_binary","cosine_similarity","stimulus","answer","SemanticSubcat","sessionID"
72,1,0,21,2,"gesture",0.615289104632194,"to whisper",2,0,0.649,"fluisteren","vertellen","auditory","1_2"
79,1,1,22,2,"gesture",0.796298864905725,"bird",0,0,0.568,"vogel","bommetje","animal","1_2"
80,1,1,22,2,"gesture",0.796298864905725,"bird",1,0,0.717,"vogel","vliegen","animal","1_2"
81,1,1,22,2,"gesture",0.796298864905725,"bird",2,0,0.753,"vogel","meeuw","animal","1_2"
82,1,1,22,2,"gesture",0.69659625199764,"fish",0,0,0.966,"vis","vissen","animal","1_2"
83,1,1,22,2,"gesture",0.69659625199764,"fish",1,1,1,"vis","vis","animal","1_2"
84,1,1,22,2,"gesture",0.504368306013113,"maybe",0,0,0.642,"misschien","twijfelen","logical","1_2"
85,1,1,22,2,"gesture",0.504368306013113,"maybe",1,0,0.602,"misschien","twijfelachtig","logical","1_2"
86,1,1,22,2,"gesture",0.504368306013113,"maybe",2,0,0.58,"misschien","dubieus","logical","1_2"
87,1,1,22,2,"gesture",0.553101281867092,"old",0,0,0.799,"oud","bejaarde","time","1_2"
88,1,1,22,2,"gesture",0.553101281867092,"old",1,1,1,"oud","oud","time","1_2"
89,1,1,22,2,"gesture",0.674832951598419,"sick",0,0,0.62,"ziek","overgeven","animate","1_2"
90,1,1,22,2,"gesture",0.674832951598419,"sick",1,0,0.62,"ziek","overgegeven","animate","1_2"
91,1,1,22,2,"gesture",0.674832951598419,"sick",2,1,1,"ziek","ziek","animate","1_2"
92,1,1,22,2,"gesture",0.684113267327739,"to blow",0,1,1,"blazen","blazen","vocal_oral","1_2"
93,1,1,22,2,"gesture",0.607218233017746,"to stand",0,1,1,"staan","staan","locomotion","1_2"
97,1,0,21,2,"combined",0.63512643878935,"mountain",0,0,0.558,"berg","reizen","environment","1_2"
98,1,0,21,2,"combined",0.63512643878935,"mountain",1,1,1,"berg","berg","environment","1_2"
99,1,0,21,2,"combined",0.719579068930045,"rain",0,0,0.978,"regen","regenen","environment","1_2"
100,1,0,21,2,"combined",0.758043579817488,"scared",0,1,1,"bang","bang","valence","1_2"
101,1,0,21,2,"combined",0.560816179699852,"thunder",0,0,0.94,"onweer","storm","environment","1_2"
102,1,0,21,2,"combined",0.560816179699852,"thunder",1,0,0.846,"onweer","bliksem","environment","1_2"
103,1,0,21,2,"combined",0.560816179699852,"thunder",2,1,1,"onweer","onweer","environment","1_2"
104,1,0,21,2,"combined",0.83134459155959,"to cry",0,1,1,"huilen","huilen","vocal_oral","1_2"
105,1,0,21,2,"combined",0.791051083509889,"to lick",0,1,1,"likken","likken","gustatory","1_2"
106,1,0,21,2,"combined",0.831792245684357,"to run",0,0,0.962,"rennen","hardlopen","locomotion","1_2"
107,1,0,21,2,"combined",0.831792245684357,"to run",1,0,0.9,"rennen","sprinten","locomotion","1_2"
108,1,0,21,2,"combined",0.831792245684357,"to run",2,0,0.764,"rennen","joggen","locomotion","1_2"
113,1,1,22,2,"combined",0.779877846324741,"dog",0,0,0.902,"hond","hondje","animal","1_2"
114,1,1,22,2,"combined",0.557153125291575,"sharp",0,0,0.552,"scherp","aansteken","haptic","1_2"
115,1,1,22,2,"combined",0.557153125291575,"sharp",1,0,0.623,"scherp","snijden","haptic","1_2"
116,1,1,22,2,"combined",0.557153125291575,"sharp",2,0,0.632,"scherp","mes","haptic","1_2"
117,1,1,22,2,"combined",0.780811330443828,"to bite",0,1,1,"bijten","bijten","vocal_oral","1_2"
118,1,1,22,2,"combined",0.56189613651175,"to burn",0,0,0.806,"verbranden","aansteken","other","1_2"
119,1,1,22,2,"combined",0.56189613651175,"to burn",1,0,0.8,"verbranden","vuur","other","1_2"
120,1,1,22,2,"combined",0.56189613651175,"to burn",2,0,0.843,"verbranden","brand","other","1_2"
121,1,1,22,2,"combined",0.799176047935077,"to eat",0,0,0.89,"eten","opeten","vocal_oral","1_2"
122,1,1,22,2,"combined",0.799176047935077,"to eat",1,1,1,"eten","eten","vocal_oral","1_2"
123,1,1,22,2,"combined",0.762309813460577,"to smell",0,1,1,"ruiken","ruiken","olfactory","1_2"
124,1,1,22,2,"combined",0.574876010515767,"water",0,0,0.68335,"water","regendrank","environment","1_2"
125,1,1,22,2,"combined",0.574876010515767,"water",1,0,0.544,"water","beslaan","environment","1_2"
126,1,1,22,2,"combined",0.574876010515767,"water",2,0,0.514,"water","slaan","environment","1_2"
3,20,0,23,1,"combined",0.689936218632502,"I",0,0,0.923,"ik","ikzelf","social","20_1"
4,20,0,23,1,"combined",0.72586293491431,"fast",0,0,0.688,"snel","rennen","manner","20_1"
5,20,0,23,1,"combined",0.582985856060995,"not",0,0,0.629,"niet","fout","logical","20_1"
6,20,0,23,1,"combined",0.557153125291575,"sharp",0,0,0.565,"scherp","verrekijker","haptic","20_1"
7,20,0,23,1,"combined",0.779274600156361,"small",0,0,0.562,"klein","lager","quantity","20_1"
8,20,0,23,1,"combined",0.307835133794218,"sweet",0,0,0.807,"zoet","lekker","gustatory","20_1"
9,20,0,23,1,"combined",0.723823542025595,"to fall",0,1,1,"vallen","vallen","locomotion","20_1"
12,20,1,24,1,"combined",0.550625431083315,"far",0,0,0.582,"ver","zoeken","spatial","20_1"
13,20,1,24,1,"combined",0.680855320383285,"heavy",0,0,0.591,"zwaar","uitgeput","quantity","20_1"
14,20,1,24,1,"combined",0.560816179699852,"thunder",0,0,0.616,"onweer","vuurwerk","environment","20_1"
15,20,1,24,1,"combined",0.780811330443828,"to bite",0,0,0.698,"bijten","eten","vocal_oral","20_1"
16,20,1,24,1,"combined",0.56189613651175,"to burn",0,0,0.518,"verbranden","regen","other","20_1"
17,20,1,24,1,"combined",0.779574764611609,"to chew",0,0,0.748,"kauwen","eten","gustatory","20_1"
18,20,1,24,1,"combined",0.794014980882957,"to hit",0,0,0.585,"slaan","tennis","manual","20_1"
21,20,0,23,1,"vocal",0.56695234249888,"fly",0,0,0.642,"vlieg","bijen","animal","20_1"
22,20,0,23,1,"vocal",0.310336292435631,"old",0,0,0.539,"oud","pijn","time","20_1"
23,20,0,23,1,"vocal",0.486748744260416,"rain",0,0,0.616,"regen","plassen","environment","20_1"
24,20,0,23,1,"vocal",0.267089158391543,"to crawl",0,0,0.634,"kruipen","huilen","locomotion","20_1"
25,20,0,23,1,"vocal",0.822727134099333,"to cry",0,1,1,"huilen","huilen","vocal_oral","20_1"
26,20,0,23,1,"vocal",0.751462893836329,"to growl",0,0,0.554,"grommen","leeuw","vocal_oral","20_1"
27,20,0,23,1,"vocal",0.703341393070909,"to whisper",0,0,0.553,"fluisteren","seinen","auditory","20_1"
30,20,1,24,1,"vocal",0.840948971730618,"cat",0,1,1,"kat","kat","animal","20_1"
31,20,1,24,1,"vocal",0.51844889378327,"fish",0,1,1,"vis","vis","animal","20_1"
32,20,1,24,1,"vocal",0.548898090158061,"sick",0,1,1,"ziek","ziek","animate","20_1"
33,20,1,24,1,"vocal",0.753476033670045,"silent",0,0,0.896,"stil","stilte","auditory","20_1"
34,20,1,24,1,"vocal",0.331918128145918,"to swim",0,0,0.553,"zwemmen","regen","locomotion","20_1"
35,20,1,24,1,"vocal",0.32044193552744,"to throw",0,0,0.501,"gooien","vliegtuig","manual","20_1"
36,20,1,24,1,"vocal",0.79853309737283,"to vomit",0,0,0.982,"kotsen","kots","gustatory","20_1"
39,20,0,23,1,"gesture",0.847021849271004,"cold",0,1,1,"koud","koud","temperature","20_1"
40,20,0,23,1,"gesture",0.28573045256734,"salt",0,1,1,"zout","zout","gustatory","20_1"
41,20,0,23,1,"gesture",0.713438710786138,"scared",0,0,0.874,"bang","schrikken","valence","20_1"
42,20,0,23,1,"gesture",0.828570667489932,"to drink",0,1,1,"drinken","drinken","vocal_oral","20_1"
43,20,0,23,1,"gesture",0.833642786833868,"to fly",0,1,1,"vliegen","vliegen","locomotion","20_1"
44,20,0,23,1,"gesture",0.755612083056296,"to hear",0,0,0.813,"horen","luisteren","auditory","20_1"
45,20,0,23,1,"gesture",0.829161424358265,"to laugh",0,1,1,"lachen","lachen","vocal_oral","20_1"
48,20,1,24,1,"gesture",0.796298864905725,"bird",0,0,0.717,"vogel","vliegen","animal","20_1"
49,20,1,24,1,"gesture",0.292422929920138,"bitter",0,0,0.638,"bitter","zout","gustatory","20_1"
50,20,1,24,1,"gesture",0.690424355205965,"good",0,1,1,"goed","goed","valence","20_1"
51,20,1,24,1,"gesture",0.763929389158889,"high",0,0,0.724,"hoog","groot","auditory","20_1"
52,20,1,24,1,"gesture",0.594711648335829,"tail",0,1,1,"staart","staart","quantity","20_1"
53,20,1,24,1,"gesture",0.756104836111392,"thick",0,1,1,"dik","dik","quantity","20_1"
54,20,1,24,1,"gesture",0.857932288330088,"to sleep",0,1,1,"slapen","slapen","survival","20_1"
4,20,0,23,2,"vocal",0.35201321754525,"big",0,0,0.524,"groot","verbijsterd","quantity","20_2"
5,20,0,23,2,"vocal",0.35201321754525,"big",1,0,0.687,"groot","mooi","quantity","20_2"
6,20,0,23,2,"vocal",0.35201321754525,"big",2,0,0.724,"groot","hoog","quantity","20_2"
7,20,0,23,2,"vocal",0.664921279040402,"disgusted",0,0,0.77,"walgen","kotsen","valence","20_2"
8,20,0,23,2,"vocal",0.664921279040402,"disgusted",1,0,0.677,"walgen","vies","valence","20_2"
9,20,0,23,2,"vocal",0.664921279040402,"disgusted",2,0,0.647,"walgen","bitter","valence","20_2"
10,20,0,23,2,"vocal",0.325215717417947,"fire",0,0,0.555,"vuur","vliegen","object","20_2"
11,20,0,23,2,"vocal",0.325215717417947,"fire",1,0,0.508,"vuur","vogel","object","20_2"
12,20,0,23,2,"vocal",0.325215717417947,"fire",2,0,0.589,"vuur","wind","object","20_2"
13,20,0,23,2,"vocal",0.549301947437214,"lightning",0,0,0.64,"bliksem","klap","environment","20_2"
14,20,0,23,2,"vocal",0.549301947437214,"lightning",1,0,0.62,"bliksem","schieten","environment","20_2"
15,20,0,23,2,"vocal",0.549301947437214,"lightning",2,0,0.567,"bliksem","pistool","environment","20_2"
16,20,0,23,2,"vocal",0.338392427450938,"odor",0,0,0.933,"geur","ruiken","olfactory","20_2"
17,20,0,23,2,"vocal",0.338392427450938,"odor",1,0,0.987,"geur","reuk","olfactory","20_2"
18,20,0,23,2,"vocal",0.338392427450938,"odor",2,1,1,"geur","geur","olfactory","20_2"
19,20,0,23,2,"vocal",0.746777577338304,"sad",0,0,0.695,"verdrietig","huilen","valence","20_2"
20,20,0,23,2,"vocal",0.746777577338304,"sad",1,0,0.717,"verdrietig","snikken","valence","20_2"
21,20,0,23,2,"vocal",0.746777577338304,"sad",2,1,1,"verdrietig","verdrietig","valence","20_2"
22,20,0,23,2,"vocal",0.687199600527179,"to lick",0,1,1,"likken","likken","gustatory","20_2"
25,20,1,24,2,"vocal",0.49098203287298,"hot",0,0,0.726,"heet","koud","temperature","20_2"
26,20,1,24,2,"vocal",0.49098203287298,"hot",1,0,0.806,"heet","opgelucht","temperature","20_2"
27,20,1,24,2,"vocal",0.49098203287298,"hot",2,0,0.565,"heet","zuchten","temperature","20_2"
28,20,1,24,2,"vocal",0.314638353811457,"maybe",0,0,0.784,"misschien","denken","logical","20_2"
29,20,1,24,2,"vocal",0.314638353811457,"maybe",1,0,0.676,"misschien","afvragen","logical","20_2"
30,20,1,24,2,"vocal",0.314638353811457,"maybe",2,0,0.666,"misschien","overwegen","logical","20_2"
31,20,1,24,2,"vocal",0.369492215989784,"slow",0,0,0.512,"langzaam","onweer","manner","20_2"
32,20,1,24,2,"vocal",0.369492215989784,"slow",1,0,0.495,"langzaam","poepen","manner","20_2"
33,20,1,24,2,"vocal",0.369492215989784,"slow",2,0,0.594,"langzaam","sprinten","manner","20_2"
34,20,1,24,2,"vocal",0.361936361379245,"sour",0,0,0.586,"zuur","proeven","gustatory","20_2"
35,20,1,24,2,"vocal",0.361936361379245,"sour",1,0,0.623,"zuur","vies","gustatory","20_2"
36,20,1,24,2,"vocal",0.361936361379245,"sour",2,0,0.652,"zuur","smaak","gustatory","20_2"
37,20,1,24,2,"vocal",0.805891834375597,"to blow",0,0,0.732,"blazen","wind","vocal_oral","20_2"
38,20,1,24,2,"vocal",0.805891834375597,"to blow",1,0,0.537,"blazen","koud","vocal_oral","20_2"
39,20,1,24,2,"vocal",0.805891834375597,"to blow",2,0,0.54,"blazen","pittig","vocal_oral","20_2"
40,20,1,24,2,"vocal",0.302403521174031,"to catch",0,0,0.489,"vangen","vuurwerk","manual","20_2"
41,20,1,24,2,"vocal",0.302403521174031,"to catch",1,0,0.519,"vangen","speedboot","manual","20_2"
42,20,1,24,2,"vocal",0.302403521174031,"to catch",2,0,0.673,"vangen","schieten","manual","20_2"
43,20,1,24,2,"vocal",0.343503131163236,"to jump",0,1,1,"springen","springen","locomotion","20_2"
47,20,0,23,2,"combined",0.647930328473485,"buzz",0,0,0.582,"zoemen","bij","auditory","20_2"
48,20,0,23,2,"combined",0.647930328473485,"buzz",1,0,0.591,"zoemen","zoomen","auditory","20_2"
49,20,0,23,2,"combined",0.581012583251545,"egg",0,1,1,"ei","ei","object","20_2"
50,20,0,23,2,"combined",0.656370403148978,"female",0,0,0.536,"vrouw","mooi","animate","20_2"
51,20,0,23,2,"combined",0.656370403148978,"female",1,0,0.489,"vrouw","klaarmaken","animate","20_2"
52,20,0,23,2,"combined",0.656370403148978,"female",2,0,0.684,"vrouw","bruid","animate","20_2"
53,20,0,23,2,"combined",0.523817227867007,"horn",0,0,0.945,"hoorn","toeter","other","20_2"
54,20,0,23,2,"combined",0.523817227867007,"horn",1,0,0.83,"hoorn","trompet","other","20_2"
55,20,0,23,2,"combined",0.523817227867007,"horn",2,0,0.544,"hoorn","aankondigen","other","20_2"
56,20,0,23,2,"combined",0.543249319540667,"squeak",0,0,0.545,"piepen","typen","auditory","20_2"
57,20,0,23,2,"combined",0.543249319540667,"squeak",1,0,0.87,"piepen","hoge toon","auditory","20_2"
58,20,0,23,2,"combined",0.543249319540667,"squeak",2,0,0.752,"piepen","pieptoon","auditory","20_2"
59,20,0,23,2,"combined",0.799176047935077,"to eat",0,1,1,"eten","eten","vocal_oral","20_2"
60,20,0,23,2,"combined",0.588114856958718,"to stand",0,0,0.61,"staan","stevig","locomotion","20_2"
61,20,0,23,2,"combined",0.588114856958718,"to stand",1,0,0.619,"staan","recht","locomotion","20_2"
62,20,0,23,2,"combined",0.588114856958718,"to stand",2,0,0.597,"staan","sterk","locomotion","20_2"
67,20,1,24,2,"combined",0.797175441371254,"happy",0,1,1,"blij","blij","valence","20_2"
68,20,1,24,2,"combined",0.80478903012149,"snake",0,0,0.606,"slang","vis","animal","20_2"
69,20,1,24,2,"combined",0.80478903012149,"snake",1,1,1,"slang","slang","animal","20_2"
70,20,1,24,2,"combined",0.820194675119722,"to fight",0,0,0.773,"vechten","boksen","survival","20_2"
71,20,1,24,2,"combined",0.820194675119722,"to fight",1,1,1,"vechten","vechten","survival","20_2"
72,20,1,24,2,"combined",0.831792245684357,"to run",0,0,0.9,"rennen","sprinten","locomotion","20_2"
73,20,1,24,2,"combined",0.831792245684357,"to run",1,1,1,"rennen","rennen","locomotion","20_2"
74,20,1,24,2,"combined",0.83908076354321,"to walk",0,0,0.875,"lopen","wandelen","locomotion","20_2"
75,20,1,24,2,"combined",0.83908076354321,"to walk",1,0,0.525,"lopen","vrolijk","locomotion","20_2"
76,20,1,24,2,"combined",0.83908076354321,"to walk",2,1,1,"lopen","lopen","locomotion","20_2"
77,20,1,24,2,"combined",0.574876010515767,"water",0,0,0.692,"water","drinken","environment","20_2"
78,20,1,24,2,"combined",0.574876010515767,"water",1,1,1,"water","water","environment","20_2"
79,20,1,24,2,"combined",0.641802506189562,"wind",0,1,1,"wind","wind","environment","20_2"
84,20,0,23,2,"gesture",0.803028772880841,"angry",0,1,1,"boos","boos","valence","20_2"
85,20,0,23,2,"gesture",0.561592930943448,"child",0,0,0.881,"kind","baby","social","20_2"
86,20,0,23,2,"gesture",0.561592930943448,"child",1,1,1,"kind","kind","social","20_2"
87,20,0,23,2,"gesture",0.75602172047801,"dead",0,1,1,"dood","dood","animate","20_2"
88,20,0,23,2,"gesture",0.702295683196924,"dog",0,1,1,"hond","hond","animal","20_2"
89,20,0,23,2,"gesture",0.578869739327133,"male",0,1,1,"man","man","animate","20_2"
90,20,0,23,2,"gesture",0.62087766049062,"mountain",0,1,1,"berg","berg","environment","20_2"
91,20,0,23,2,"gesture",0.63343521888758,"to hunt",0,1,1,"jagen","jagen","survival","20_2"
95,20,1,24,2,"gesture",0.618296512390658,"loud",0,0,0.5,"luidruchtig","coach","auditory","20_2"
96,20,1,24,2,"gesture",0.618296512390658,"loud",1,0,0.534,"luidruchtig","aanvoerder","auditory","20_2"
97,20,1,24,2,"gesture",0.618296512390658,"loud",2,0,0.606,"luidruchtig","toejuichen","auditory","20_2"
98,20,1,24,2,"gesture",0.824278361111733,"strong",0,1,1,"sterk","sterk","animate","20_2"
99,20,1,24,2,"gesture",0.781560751401395,"to breathe",0,0,0.6,"ademen","opgelucht","olfactory","20_2"
100,20,1,24,2,"gesture",0.781560751401395,"to breathe",1,1,1,"ademen","ademen","olfactory","20_2"
101,20,1,24,2,"gesture",0.667171182662108,"to give",0,0,0.695,"geven","cadeau","manual","20_2"
102,20,1,24,2,"gesture",0.667171182662108,"to give",1,1,1,"geven","geven","manual","20_2"
103,20,1,24,2,"gesture",0.506590701964198,"to know",0,0,0.646,"weten","idee","cognitive","20_2"
104,20,1,24,2,"gesture",0.506590701964198,"to know",1,0,0.816,"weten","denken","cognitive","20_2"
105,20,1,24,2,"gesture",0.506590701964198,"to know",2,0,0.538,"weten","beslissing","cognitive","20_2"
106,20,1,24,2,"gesture",0.767441240842589,"to smell",0,1,1,"ruiken","ruiken","olfactory","20_2"
107,20,1,24,2,"gesture",0.641118953574169,"to suck",0,0,0.745,"zuigen","inademen","vocal_oral","20_2"
108,20,1,24,2,"gesture",0.641118953574169,"to suck",1,0,0.648,"zuigen","trekken","vocal_oral","20_2"
109,20,1,24,2,"gesture",0.641118953574169,"to suck",2,0,0.548,"zuigen","elastiek","vocal_oral","20_2"
3,21,0,25,1,"vocal",0.35201321754525,"big",0,0,0.537,"groot","uitschreeuwen","quantity","21_1"
4,21,0,25,1,"vocal",0.744751221657995,"cold",0,0,0.88,"koud","koud hebben","temperature","21_1"
5,21,0,25,1,"vocal",0.312736784773088,"high",0,0,0.507,"hoog","verwondering","auditory","21_1"
6,21,0,25,1,"vocal",0.713509315277749,"to chew",0,0,0.748,"kauwen","eten","gustatory","21_1"
7,21,0,25,1,"vocal",0.822727134099333,"to cry",0,1,1,"huilen","huilen","vocal_oral","21_1"
8,21,0,25,1,"vocal",0.751462893836329,"to growl",0,0,0.653,"grommen","boos","vocal_oral","21_1"
9,21,0,25,1,"vocal",0.87420386676992,"to laugh",0,1,1,"lachen","lachen","vocal_oral","21_1"
12,21,1,26,1,"vocal",0.357741139583888,"I",0,0,0.591,"ik","veronderstelling","social","21_1"
13,21,1,26,1,"vocal",0.431409213563599,"child",0,0,0.552,"kind","vrolijk","social","21_1"
14,21,1,26,1,"vocal",0.664921279040402,"disgusted",0,0,0.544,"walgen","uitkijken","valence","21_1"
15,21,1,26,1,"vocal",0.338392427450938,"odor",0,0,0.611,"geur","lekker","olfactory","21_1"
16,21,1,26,1,"vocal",0.302403521174031,"to catch",0,0,0.666,"vangen","vallen","manual","21_1"
17,21,1,26,1,"vocal",0.336019187014838,"to run",0,0,0.534,"rennen","moe","locomotion","21_1"
18,21,1,26,1,"vocal",0.318111108747142,"to stand",0,0,0.575,"staan","springen","locomotion","21_1"
21,21,0,25,1,"gesture",0.292422929920138,"bitter",0,0,0.647,"bitter","walgen","gustatory","21_1"
22,21,0,25,1,"gesture",0.577545048933384,"far",0,0,0.582,"ver","zoeken","spatial","21_1"
23,21,0,25,1,"gesture",0.714505262077287,"fast",0,0,0.554,"snel","ontwijken","manner","21_1"
24,21,0,25,1,"gesture",0.690424355205965,"good",0,0,0.538,"goed","aanmoedigen","valence","21_1"
25,21,0,25,1,"gesture",0.794304470986762,"hot",0,0,0.535,"heet","opluchting","temperature","21_1"
26,21,0,25,1,"gesture",0.28573045256734,"salt",0,0,0.486,"zout","verbazing","gustatory","21_1"
27,21,0,25,1,"gesture",0.756104836111392,"thick",0,0,0.749,"dik","groot","quantity","21_1"
30,21,1,26,1,"gesture",0.816089330970891,"happy",0,0,0.882,"blij","vrolijk","valence","21_1"
31,21,1,26,1,"gesture",0.674832951598419,"sick",0,1,1,"ziek","ziek","animate","21_1"
32,21,1,26,1,"gesture",0.594711648335829,"tail",0,1,1,"staart","staart","quantity","21_1"
33,21,1,26,1,"gesture",0.788344961875328,"to bite",0,1,1,"bijten","bijten","vocal_oral","21_1"
34,21,1,26,1,"gesture",0.808002011831166,"to crawl",0,1,1,"kruipen","kruipen","locomotion","21_1"
35,21,1,26,1,"gesture",0.641118953574169,"to suck",0,0,0.711,"zuigen","ademen","vocal_oral","21_1"
36,21,1,26,1,"gesture",0.560355838581374,"water",0,1,1,"water","water","environment","21_1"
39,21,0,25,1,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","21_1"
40,21,0,25,1,"combined",0.697044299048591,"slow",0,0,0.90335,"langzaam","slowmotion","manner","21_1"
41,21,0,25,1,"combined",0.779274600156361,"small",0,1,1,"klein","klein","quantity","21_1"
42,21,0,25,1,"combined",0.82173351174681,"strong",0,1,1,"sterk","sterk","animate","21_1"
43,21,0,25,1,"combined",0.561280966931274,"to know",0,0,0.643,"weten","bevestigen","cognitive","21_1"
44,21,0,25,1,"combined",0.762309813460577,"to smell",0,1,1,"ruiken","ruiken","olfactory","21_1"
45,21,0,25,1,"combined",0.641802506189562,"wind",0,1,1,"wind","wind","environment","21_1"
48,21,1,26,1,"combined",0.656370403148978,"female",0,0,0.533,"vrouw","nonchalant","animate","21_1"
49,21,1,26,1,"combined",0.523817227867007,"horn",0,1,1,"hoorn","hoorn","other","21_1"
50,21,1,26,1,"combined",0.639905020121821,"loud",0,0,0.53,"luidruchtig","meeuwen","auditory","21_1"
51,21,1,26,1,"combined",0.835895891065153,"sad",0,0,0.695,"verdrietig","huilen","valence","21_1"
52,21,1,26,1,"combined",0.560816179699852,"thunder",0,1,1,"onweer","onweer","environment","21_1"
53,21,1,26,1,"combined",0.682815334308846,"to hunt",0,1,1,"jagen","jagen","survival","21_1"
54,21,1,26,1,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","21_1"
4,21,0,25,2,"vocal",0.423358570613411,"dead",0,0,0.592,"dood","saai","animate","21_2"
5,21,0,25,2,"vocal",0.423358570613411,"dead",1,0,0.504,"dood","spanning","animate","21_2"
6,21,0,25,2,"vocal",0.423358570613411,"dead",2,0,0.52,"dood","geluid","animate","21_2"
7,21,0,25,2,"vocal",0.286021122209493,"egg",0,0,0.503,"ei","lek","object","21_2"
