trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID,English,cosine_similarity,guess_binary,expressibility_dutch,SemanticSubcat,filename
7,target,0,eten,combinatie,eten,0,46_1,1,46,79,to eat,1.0,1,0.799176047935077,vocal_oral,46_1_trial_6_p0_eten_combinatie_final.avi
8,target,0,vallen,combinatie,vallen,0,46_1,1,46,79,to fall,1.0,1,0.723823542025595,locomotion,46_1_trial_7_p0_vallen_combinatie_final.avi
9,target,0,likken,combinatie,likken,0,46_1,1,46,79,to lick,1.0,1,0.791051083509889,gustatory,46_1_trial_8_p0_likken_combinatie_final.avi
10,practice,1,snijden,combinatie,snijden,0,46_1,1,46,80,to cut,1.0,1,,,46_1_pr_9_p1_snijden_combinatie_final.avi
11,practice,1,gek,combinatie,gekke bek,0,46_1,1,46,80,crazy,0.8,0,,,46_1_pr_10_p1_gek_combinatie_final.avi
12,target,1,zoemen,combinatie,vlieg,0,46_1,1,46,80,buzz,0.592,0,0.647930328473485,auditory,46_1_trial_11_p1_zoemen_combinatie_final.avi
13,target,1,koud,combinatie,koud,0,46_1,1,46,80,cold,1.0,1,0.819687004635733,temperature,46_1_trial_12_p1_koud_combinatie_final.avi
14,target,1,heet,combinatie,heet,0,46_1,1,46,80,hot,1.0,1,0.785049622345663,temperature,46_1_trial_13_p1_heet_combinatie_final.avi
15,target,1,niet,combinatie,oneens,0,46_1,1,46,80,not,0.559,0,0.582985856060995,logical,46_1_trial_14_p1_niet_combinatie_final.avi
16,target,1,jagen,combinatie,hakken,0,46_1,1,46,80,to hunt,0.597,0,0.682815334308846,survival,46_1_trial_15_p1_jagen_combinatie_final.avi
17,target,1,springen,combinatie,springen,0,46_1,1,46,80,to jump,1.0,1,0.814537922310332,locomotion,46_1_trial_16_p1_springen_combinatie_final.avi
18,target,1,staan,combinatie,staan,0,46_1,1,46,80,to stand,1.0,1,0.588114856958718,locomotion,46_1_trial_17_p1_staan_combinatie_final.avi
19,practice,0,haasten,gebaren,rennen,0,46_1,1,46,79,to hurry,0.678,0,,,46_1_pr_18_p0_haasten_gebaren_final.avi
20,practice,0,olifant,gebaren,olifant,0,46_1,1,46,79,elephant,1.0,1,,,46_1_pr_19_p0_olifant_gebaren_final.avi
21,target,0,groot,gebaren,sterk,0,46_1,1,46,79,big,0.716,0,0.75757088404005,quantity,46_1_trial_20_p0_groot_gebaren_final.avi
22,target,0,zwaar,gebaren,buigen,0,46_1,1,46,79,heavy,0.522,0,0.688818480327848,quantity,46_1_trial_21_p0_zwaar_gebaren_final.avi
23,target,0,verdrietig,gebaren,sip,0,46_1,1,46,79,sad,0.876,0,0.816931671134317,valence,46_1_trial_22_p0_verdrietig_gebaren_final.avi
24,target,0,ziek,gebaren,ziek,0,46_1,1,46,79,sick,1.0,1,0.674832951598419,animate,46_1_trial_23_p0_ziek_gebaren_final.avi
25,target,0,zuur,gebaren,vies,0,46_1,1,46,79,sour,0.623,0,0.582381884483062,gustatory,46_1_trial_24_p0_zuur_gebaren_final.avi
26,target,0,vliegen,gebaren,vogel,0,46_1,1,46,79,to fly,0.717,0,0.833642786833868,locomotion,46_1_trial_25_p0_vliegen_gebaren_final.avi
27,target,0,lopen,gebaren,lopen,0,46_1,1,46,79,to walk,1.0,1,0.841423850173278,locomotion,46_1_trial_26_p0_lopen_gebaren_final.avi
28,practice,1,rijk,gebaren,rijk,0,46_1,1,46,80,rich,1.0,1,,,46_1_pr_27_p1_rijk_gebaren_final.avi
29,practice,1,dansen,gebaren,dansen,0,46_1,1,46,80,to dance,1.0,1,,,46_1_pr_28_p1_dansen_gebaren_final.avi
30,target,1,vogel,gebaren,vliegen,0,46_1,1,46,80,bird,0.717,0,0.796298864905725,animal,46_1_trial_29_p1_vogel_gebaren_final.avi
31,target,1,dood,gebaren,dood,0,46_1,1,46,80,dead,1.0,1,0.75602172047801,animate,46_1_trial_30_p1_dood_gebaren_final.avi
32,target,1,klein,gebaren,klein,0,46_1,1,46,80,small,1.0,1,0.782210786119577,quantity,46_1_trial_31_p1_klein_gebaren_final.avi
33,target,1,ademen,gebaren,ademen,0,46_1,1,46,80,to breathe,1.0,1,0.781560751401395,olfactory,46_1_trial_32_p1_ademen_gebaren_final.avi
34,target,1,slapen,gebaren,slapen,0,46_1,1,46,80,to sleep,1.0,1,0.857932288330088,survival,46_1_trial_33_p1_slapen_gebaren_final.avi
35,target,1,zuigen,gebaren,eten,0,46_1,1,46,80,to suck,0.594,0,0.641118953574169,vocal_oral,46_1_trial_34_p1_zuigen_gebaren_final.avi
36,target,1,water,gebaren,water,0,46_1,1,46,80,water,1.0,1,0.560355838581374,environment,46_1_trial_35_p1_water_gebaren_final.avi
37,practice,0,comfortabel,geluiden,zoemen,0,46_1,1,46,79,comfortable,0.525,0,,,46_1_pr_36_p0_comfortabel_geluiden_final.avi
38,practice,0,leeg,geluiden,lachen,0,46_1,1,46,79,empty,0.526,0,,,46_1_pr_37_p0_leeg_geluiden_final.avi
39,target,0,ik,geluiden,piepen,0,46_1,1,46,79,I,0.53,0,0.357741139583888,social,46_1_trial_38_p0_ik_geluiden_final.avi
40,target,0,vlieg,geluiden,zoemen,0,46_1,1,46,79,fly,0.592,0,0.56695234249888,animal,46_1_trial_39_p0_vlieg_geluiden_final.avi
41,target,0,bliksem,geluiden,bom,0,46_1,1,46,79,lightning,0.59,0,0.549301947437214,environment,46_1_trial_40_p0_bliksem_geluiden_final.avi
42,target,0,staart,geluiden,racewagen,0,46_1,1,46,79,tail,0.54335,0,0.26916670248274,quantity,46_1_trial_41_p0_staart_geluiden_final.avi
43,target,0,kauwen,geluiden,smakken,0,46_1,1,46,79,to chew,0.65,0,0.713509315277749,gustatory,46_1_trial_42_p0_kauwen_geluiden_final.avi
44,target,0,ruiken,geluiden,snuiven,0,46_1,1,46,79,to smell,0.817,0,0.50270369735164,olfactory,46_1_trial_43_p0_ruiken_geluiden_final.avi
45,target,0,zwemmen,geluiden,langskomen,0,46_1,1,46,79,to swim,0.55,0,0.331918128145918,locomotion,46_1_trial_44_p0_zwemmen_geluiden_final.avi
46,practice,1,knippen,geluiden,drinken,0,46_1,1,46,80,to cut,0.514,0,,,46_1_pr_45_p1_knippen_geluiden_final.avi
47,practice,1,bloem,geluiden,persoon,0,46_1,1,46,80,flower,0.564,0,,,46_1_pr_46_p1_bloem_geluiden_final.avi
48,target,1,ver,geluiden,ademen,0,46_1,1,46,80,far,0.527,0,0.306589745694138,spatial,46_1_trial_47_p1_ver_geluiden_final.avi
49,target,1,zout,geluiden,slurpen,0,46_1,1,46,80,salt,0.577,0,0.153255935410395,gustatory,46_1_trial_48_p1_zout_geluiden_final.avi
50,target,1,onweer,geluiden,schieten,0,46_1,1,46,80,thunder,0.55,0,0.515683484907029,environment,46_1_trial_49_p1_onweer_geluiden_final.avi
51,target,1,verbranden,geluiden,gewond,0,46_1,1,46,80,to burn,0.581,0,0.367189286077145,other,46_1_trial_50_p1_verbranden_geluiden_final.avi
52,target,1,kruipen,geluiden,bewegen,0,46_1,1,46,80,to crawl,0.635,0,0.267089158391543,locomotion,46_1_trial_51_p1_kruipen_geluiden_final.avi
53,target,1,grommen,geluiden,beer,0,46_1,1,46,80,to growl,0.57,0,0.751462893836329,vocal_oral,46_1_trial_52_p1_grommen_geluiden_final.avi
54,target,1,gooien,geluiden,vuurwerk,0,46_1,1,46,80,to throw,0.563,0,0.32044193552744,manual,46_1_trial_53_p1_gooien_geluiden_final.avi
1,practice,0,zwaaien,gebaren,zwaaien,0,46_2,2,46,79,to wave,1.0,1,,,46_2_pr_0_p0_zwaaien_gebaren_c0_final.avi
2,practice,0,glimlach,gebaren,glimlach,0,46_2,2,46,79,smile,1.0,1,,,46_2_pr_1_p0_glimlach_gebaren_c0_final.avi
3,target,0,boos,gebaren,boos,0,46_2,2,46,79,angry,1.0,1,0.803028772880841,valence,46_2_trial_2_p0_boos_gebaren_c0_final.avi
4,target,0,kat,gebaren,kat,0,46_2,2,46,79,cat,1.0,1,0.71663074651487,animal,46_2_trial_3_p0_kat_gebaren_c0_final.avi
5,target,0,vuur,gebaren,wassen,0,46_2,2,46,79,fire,0.526,0,0.612736156749429,object,46_2_trial_4_p0_vuur_gebaren_c0_final.avi
6,target,0,vuur,gebaren,stromen,1,46_2,2,46,79,fire,0.564,0,0.612736156749429,object,46_2_trial_5_p0_vuur_gebaren_c1_final.avi
7,target,0,vuur,gebaren,water,2,46_2,2,46,79,fire,0.592,0,0.612736156749429,object,46_2_trial_6_p0_vuur_gebaren_c2_final.avi
8,target,0,hoorn,gebaren,trompet,0,46_2,2,46,79,horn,0.83,0,0.541237492784099,other,46_2_trial_7_p0_hoorn_gebaren_c0_final.avi
9,target,0,hoorn,gebaren,eenhoorn,1,46_2,2,46,79,horn,0.672,0,0.541237492784099,other,46_2_trial_8_p0_hoorn_gebaren_c1_final.avi
10,target,0,hoorn,gebaren,hoorn,2,46_2,2,46,79,horn,1.0,1,0.541237492784099,other,46_2_trial_9_p0_hoorn_gebaren_c2_final.avi
11,target,0,vechten,gebaren,boksen,0,46_2,2,46,79,to fight,0.773,0,0.834806690703802,survival,46_2_trial_10_p0_vechten_gebaren_c0_final.avi
12,target,0,vechten,gebaren,vechten,1,46_2,2,46,79,to fight,1.0,1,0.834806690703802,survival,46_2_trial_11_p0_vechten_gebaren_c1_final.avi
13,target,0,lachen,gebaren,lachen,0,46_2,2,46,79,to laugh,1.0,1,0.829161424358265,vocal_oral,46_2_trial_12_p0_lachen_gebaren_c0_final.avi
14,target,0,rennen,gebaren,rennen,0,46_2,2,46,79,to run,1.0,1,0.826568126656141,locomotion,46_2_trial_13_p0_rennen_gebaren_c0_final.avi
15,practice,1,bal,gebaren,bal,0,46_2,2,46,80,ball,1.0,1,,,46_2_pr_14_p1_bal_gebaren_c0_final.avi
16,practice,1,sneeuw,gebaren,sneeuw,0,46_2,2,46,80,snow,1.0,1,,,46_2_pr_15_p1_sneeuw_gebaren_c0_final.avi
17,target,1,hond,gebaren,hond,0,46_2,2,46,80,dog,1.0,1,0.702295683196924,animal,46_2_trial_16_p1_hond_gebaren_c0_final.avi
18,target,1,blij,gebaren,glimlach,0,46_2,2,46,80,happy,0.687,0,0.816089330970891,valence,46_2_trial_17_p1_blij_gebaren_c0_final.avi
19,target,1,blij,gebaren,blij,1,46_2,2,46,80,happy,1.0,1,0.816089330970891,valence,46_2_trial_18_p1_blij_gebaren_c1_final.avi
20,target,1,man,gebaren,man,0,46_2,2,46,80,male,1.0,1,0.578869739327133,animate,46_2_trial_19_p1_man_gebaren_c0_final.avi
21,target,1,scherp,gebaren,doorn,0,46_2,2,46,80,sharp,0.608,0,0.501172040780983,haptic,46_2_trial_20_p1_scherp_gebaren_c0_final.avi
22,target,1,scherp,gebaren,snee,1,46_2,2,46,80,sharp,0.616,0,0.501172040780983,haptic,46_2_trial_21_p1_scherp_gebaren_c1_final.avi
23,target,1,scherp,gebaren,gewond,2,46_2,2,46,80,sharp,0.556,0,0.501172040780983,haptic,46_2_trial_22_p1_scherp_gebaren_c2_final.avi
24,target,1,stil,gebaren,stil,0,46_2,2,46,80,silent,1.0,1,0.818566029243692,auditory,46_2_trial_23_p1_stil_gebaren_c0_final.avi
25,target,1,sterk,gebaren,sterk,0,46_2,2,46,80,strong,1.0,1,0.824278361111733,animate,46_2_trial_24_p1_sterk_gebaren_c0_final.avi
26,target,1,geven,gebaren,geven,0,46_2,2,46,80,to give,1.0,1,0.667171182662108,manual,46_2_trial_25_p1_geven_gebaren_c0_final.avi
27,practice,0,juichen,geluiden,blij,0,46_2,2,46,79,to cheer,0.74,0,,,46_2_pr_26_p0_juichen_geluiden_c0_final.avi
28,practice,0,juichen,geluiden,winnen,1,46_2,2,46,79,to cheer,0.608,0,,,46_2_pr_27_p0_juichen_geluiden_c1_final.avi
29,practice,0,juichen,geluiden,juichen,2,46_2,2,46,79,to cheer,1.0,1,,,46_2_pr_28_p0_juichen_geluiden_c2_final.avi
30,practice,0,geheim,geluiden,stil,0,46_2,2,46,79,secret,0.633,0,,,46_2_pr_29_p0_geheim_geluiden_c0_final.avi
31,practice,0,geheim,geluiden,stilte,1,46_2,2,46,79,secret,0.705,0,,,46_2_pr_30_p0_geheim_geluiden_c1_final.avi
32,practice,0,geheim,geluiden,fluisteren,2,46_2,2,46,79,secret,0.645,0,,,46_2_pr_31_p0_geheim_geluiden_c2_final.avi
33,target,0,vrouw,geluiden,aandacht,0,46_2,2,46,79,female,0.533,0,0.403534954357456,animate,46_2_trial_32_p0_vrouw_geluiden_c0_final.avi
34,target,0,vrouw,geluiden,oneens,1,46_2,2,46,79,female,0.561,0,0.403534954357456,animate,46_2_trial_33_p0_vrouw_geluiden_c1_final.avi
35,target,0,vrouw,geluiden,ruzie,2,46_2,2,46,79,female,0.55,0,0.403534954357456,animate,46_2_trial_34_p0_vrouw_geluiden_c2_final.avi
36,target,0,vis,geluiden,vis,0,46_2,2,46,79,fish,1.0,1,0.51844889378327,animal,46_2_trial_35_p0_vis_geluiden_c0_final.avi
37,target,0,goed,geluiden,ja,0,46_2,2,46,79,good,0.697,0,0.42473028945648,valence,46_2_trial_36_p0_goed_geluiden_c0_final.avi
38,target,0,goed,geluiden,begrijpen,1,46_2,2,46,79,good,0.592,0,0.42473028945648,valence,46_2_trial_37_p0_goed_geluiden_c1_final.avi
39,target,0,goed,geluiden,eens,2,46_2,2,46,79,good,0.633,0,0.42473028945648,valence,46_2_trial_38_p0_goed_geluiden_c2_final.avi
40,target,0,dik,geluiden,buikpijn,0,46_2,2,46,79,thick,0.565,0,0.328297815791421,quantity,46_2_trial_39_p0_dik_geluiden_c0_final.avi
41,target,0,dik,geluiden,vol,1,46_2,2,46,79,thick,0.692,0,0.328297815791421,quantity,46_2_trial_40_p0_dik_geluiden_c1_final.avi
42,target,0,dik,geluiden,tegenvaller,2,46_2,2,46,79,thick,0.532,0,0.328297815791421,quantity,46_2_trial_41_p0_dik_geluiden_c2_final.avi
43,target,0,bijten,geluiden,eten,0,46_2,2,46,79,to bite,0.698,0,0.631514571319774,vocal_oral,46_2_trial_42_p0_bijten_geluiden_c0_final.avi
44,target,0,bijten,geluiden,happen,1,46_2,2,46,79,to bite,0.979,0,0.631514571319774,vocal_oral,46_2_trial_43_p0_bijten_geluiden_c1_final.avi
45,target,0,bijten,geluiden,smikkelen,2,46_2,2,46,79,to bite,0.692,0,0.631514571319774,vocal_oral,46_2_trial_44_p0_bijten_geluiden_c2_final.avi
46,target,0,vangen,geluiden,vliegen,0,46_2,2,46,79,to catch,0.584,0,0.302403521174031,manual,46_2_trial_45_p0_vangen_geluiden_c0_final.avi
47,target,0,vangen,geluiden,woe,1,46_2,2,46,79,to catch,0.521,0,0.302403521174031,manual,46_2_trial_46_p0_vangen_geluiden_c1_final.avi
48,target,0,vangen,geluiden,lucht,2,46_2,2,46,79,to catch,0.545,0,0.302403521174031,manual,46_2_trial_47_p0_vangen_geluiden_c2_final.avi
49,target,0,weten,geluiden,eens,0,46_2,2,46,79,to know,0.654,0,0.388979878106872,cognitive,46_2_trial_48_p0_weten_geluiden_c0_final.avi
50,practice,1,fiets,geluiden,schuiven,0,46_2,2,46,80,bicycle,0.54,0,,,46_2_pr_49_p1_fiets_geluiden_c0_final.avi
51,practice,1,fiets,geluiden,sleeën,1,46_2,2,46,80,bicycle,0.665,0,,,46_2_pr_50_p1_fiets_geluiden_c1_final.avi
52,practice,1,fiets,geluiden,skiën,2,46_2,2,46,80,bicycle,0.652,0,,,46_2_pr_51_p1_fiets_geluiden_c2_final.avi
53,practice,1,vliegtuig,geluiden,wind,0,46_2,2,46,80,airplane,0.598,0,,,46_2_pr_52_p1_vliegtuig_geluiden_c0_final.avi
54,practice,1,vliegtuig,geluiden,waaien,1,46_2,2,46,80,airplane,0.563,0,,,46_2_pr_53_p1_vliegtuig_geluiden_c1_final.avi
55,practice,1,vliegtuig,geluiden,rijden,2,46_2,2,46,80,airplane,0.592,0,,,46_2_pr_54_p1_vliegtuig_geluiden_c2_final.avi
56,target,1,bitter,geluiden,vies,0,46_2,2,46,80,bitter,0.708,0,0.21654433031206,gustatory,46_2_trial_55_p1_bitter_geluiden_c0_final.avi
57,target,1,bitter,geluiden,lekker,1,46_2,2,46,80,bitter,0.629,0,0.21654433031206,gustatory,46_2_trial_56_p1_bitter_geluiden_c1_final.avi
58,target,1,bitter,geluiden,vies,2,46_2,2,46,80,bitter,0.708,0,0.21654433031206,gustatory,46_2_trial_57_p1_bitter_geluiden_c2_final.avi
59,target,1,luidruchtig,geluiden,kletsen,0,46_2,2,46,80,loud,0.614,0,0.587862264905011,auditory,46_2_trial_58_p1_luidruchtig_geluiden_c0_final.avi
60,target,1,luidruchtig,geluiden,ruzie,1,46_2,2,46,80,loud,0.663,0,0.587862264905011,auditory,46_2_trial_59_p1_luidruchtig_geluiden_c1_final.avi
61,target,1,luidruchtig,geluiden,verwarring,2,46_2,2,46,80,loud,0.618,0,0.587862264905011,auditory,46_2_trial_60_p1_luidruchtig_geluiden_c2_final.avi
62,target,1,misschien,geluiden,verbazing,0,46_2,2,46,80,maybe,0.514,0,0.314638353811457,logical,46_2_trial_61_p1_misschien_geluiden_c0_final.avi
63,target,1,misschien,geluiden,teleurstelling,1,46_2,2,46,80,maybe,0.552,0,0.314638353811457,logical,46_2_trial_62_p1_misschien_geluiden_c1_final.avi
64,target,1,misschien,geluiden,kiezen,2,46_2,2,46,80,maybe,0.579,0,0.314638353811457,logical,46_2_trial_63_p1_misschien_geluiden_c2_final.avi
65,target,1,piepen,geluiden,bellen,0,46_2,2,46,80,squeak,0.675,0,0.74489926936724,auditory,46_2_trial_64_p1_piepen_geluiden_c0_final.avi
66,target,1,piepen,geluiden,achteruit rijden,1,46_2,2,46,80,squeak,0.70665,0,0.74489926936724,auditory,46_2_trial_65_p1_piepen_geluiden_c1_final.avi
67,target,1,piepen,geluiden,vogel,2,46_2,2,46,80,squeak,0.599,0,0.74489926936724,auditory,46_2_trial_66_p1_piepen_geluiden_c2_final.avi
68,target,1,huilen,geluiden,lachen,0,46_2,2,46,80,to cry,0.726,0,0.822727134099333,vocal_oral,46_2_trial_67_p1_huilen_geluiden_c0_final.avi
69,target,1,huilen,geluiden,huilen,1,46_2,2,46,80,to cry,1.0,1,0.822727134099333,vocal_oral,46_2_trial_68_p1_huilen_geluiden_c1_final.avi
70,target,1,slaan,geluiden,schieten,0,46_2,2,46,80,to hit,0.734,0,0.582960821716634,manual,46_2_trial_69_p1_slaan_geluiden_c0_final.avi
71,target,1,slaan,geluiden,bom,1,46_2,2,46,80,to hit,0.564,0,0.582960821716634,manual,46_2_trial_70_p1_slaan_geluiden_c1_final.avi
72,target,1,slaan,geluiden,oorlog,2,46_2,2,46,80,to hit,0.564,0,0.582960821716634,manual,46_2_trial_71_p1_slaan_geluiden_c2_final.avi
73,target,1,wind,geluiden,wind,0,46_2,2,46,80,wind,1.0,1,0.609732905825591,environment,46_2_trial_72_p1_wind_geluiden_c0_final.avi
74,practice,0,zingen,combinatie,zingen,0,46_2,2,46,79,to sing,1.0,1,,,46_2_pr_73_p0_zingen_combinatie_c0_final.avi
75,practice,0,eend,combinatie,eend,0,46_2,2,46,79,duck,1.0,1,,,46_2_pr_74_p0_eend_combinatie_c0_final.avi
76,target,0,walgen,combinatie,vol,0,46_2,2,46,79,disgusted,0.578,0,0.673077034619221,valence,46_2_trial_75_p0_walgen_combinatie_c0_final.avi
77,target,0,walgen,combinatie,vies,1,46_2,2,46,79,disgusted,0.677,0,0.673077034619221,valence,46_2_trial_76_p0_walgen_combinatie_c1_final.avi
78,target,0,walgen,combinatie,genoeg,2,46_2,2,46,79,disgusted,0.513,0,0.673077034619221,valence,46_2_trial_77_p0_walgen_combinatie_c2_final.avi
79,target,0,berg,combinatie,skiën,0,46_2,2,46,79,mountain,0.719,0,0.63512643878935,environment,46_2_trial_78_p0_berg_combinatie_c0_final.avi
80,target,0,berg,combinatie,berg,1,46_2,2,46,79,mountain,1.0,1,0.63512643878935,environment,46_2_trial_79_p0_berg_combinatie_c1_final.avi
81,target,0,geur,combinatie,ruiken,0,46_2,2,46,79,odor,0.933,0,0.665167842854809,olfactory,46_2_trial_80_p0_geur_combinatie_c0_final.avi
82,target,0,geur,combinatie,geur,1,46_2,2,46,79,odor,1.0,1,0.665167842854809,olfactory,46_2_trial_81_p0_geur_combinatie_c1_final.avi
83,target,0,oud,combinatie,oud,0,46_2,2,46,79,old,1.0,1,0.598288311266584,time,46_2_trial_82_p0_oud_combinatie_c0_final.avi
84,target,0,regen,combinatie,regen,0,46_2,2,46,79,rain,1.0,1,0.719579068930045,environment,46_2_trial_83_p0_regen_combinatie_c0_final.avi
85,target,0,langzaam,combinatie,slowmotion,0,46_2,2,46,79,slow,0.90335,0,0.697044299048591,manner,46_2_trial_84_p0_langzaam_combinatie_c0_final.avi
86,target,0,langzaam,combinatie,langzaam,1,46_2,2,46,79,slow,1.0,1,0.697044299048591,manner,46_2_trial_85_p0_langzaam_combinatie_c1_final.avi
87,target,0,slang,combinatie,slang,0,46_2,2,46,79,snake,1.0,1,0.80478903012149,animal,46_2_trial_86_p0_slang_combinatie_c0_final.avi
88,practice,1,klok,combinatie,tijd,0,46_2,2,46,80,clock,0.666,0,,,46_2_pr_87_p1_klok_combinatie_c0_final.avi
89,practice,1,klok,combinatie,klok,1,46_2,2,46,80,clock,1.0,1,,,46_2_pr_88_p1_klok_combinatie_c1_final.avi
90,practice,1,telefoon,combinatie,telefoon,0,46_2,2,46,80,telephone,1.0,1,,,46_2_pr_89_p1_telefoon_combinatie_c0_final.avi
91,target,1,ei,combinatie,kuiken,0,46_2,2,46,80,egg,0.755,0,0.581012583251545,object,46_2_trial_90_p1_ei_combinatie_c0_final.avi
92,target,1,ei,combinatie,ei,1,46_2,2,46,80,egg,1.0,1,0.581012583251545,object,46_2_trial_91_p1_ei_combinatie_c1_final.avi
93,target,1,hoog,combinatie,lang,0,46_2,2,46,80,high,0.672,0,0.749105900955685,auditory,46_2_trial_92_p1_hoog_combinatie_c0_final.avi
94,target,1,hoog,combinatie,reiken,1,46_2,2,46,80,high,0.622,0,0.749105900955685,auditory,46_2_trial_93_p1_hoog_combinatie_c1_final.avi
95,target,1,hoog,combinatie,groeien,2,46_2,2,46,80,high,0.603,0,0.749105900955685,auditory,46_2_trial_94_p1_hoog_combinatie_c2_final.avi
96,target,1,bang,combinatie,schrikken,0,46_2,2,46,80,scared,0.874,0,0.758043579817488,valence,46_2_trial_95_p1_bang_combinatie_c0_final.avi
97,target,1,bang,combinatie,bang,1,46_2,2,46,80,scared,1.0,1,0.758043579817488,valence,46_2_trial_96_p1_bang_combinatie_c1_final.avi
98,target,1,drinken,combinatie,drinken,0,46_2,2,46,80,to drink,1.0,1,0.809230111883697,vocal_oral,46_2_trial_97_p1_drinken_combinatie_c0_final.avi
99,target,1,horen,combinatie,luisteren,0,46_2,2,46,80,to hear,0.813,0,0.740356572783746,auditory,46_2_trial_98_p1_horen_combinatie_c0_final.avi
100,target,1,horen,combinatie,horen,1,46_2,2,46,80,to hear,1.0,1,0.740356572783746,auditory,46_2_trial_99_p1_horen_combinatie_c1_final.avi
101,target,1,kotsen,combinatie,kotsen,0,46_2,2,46,80,to vomit,1.0,1,0.828901259475311,gustatory,46_2_trial_100_p1_kotsen_combinatie_c0_final.avi
102,target,1,fluisteren,combinatie,fluisteren,0,46_2,2,46,80,to whisper,1.0,1,0.722861375889574,auditory,46_2_trial_101_p1_fluisteren_combinatie_c0_final.avi
1,practice,0,dansen,geluiden,zingen,0,47_1,1,47,81,to dance,0.688,0,,,47_1_pr_0_p0_dansen_geluiden_final.avi
2,practice,0,snijden,geluiden,mes,0,47_1,1,47,81,to cut,0.711,0,,,47_1_pr_1_p0_snijden_geluiden_final.avi
3,target,0,kat,geluiden,kat,0,47_1,1,47,81,cat,1.0,1,0.840948971730618,animal,47_1_trial_2_p0_kat_geluiden_final.avi
4,target,0,blij,geluiden,blij,0,47_1,1,47,81,happy,1.0,1,0.571342868662109,valence,47_1_trial_3_p0_blij_geluiden_final.avi
5,target,0,stil,geluiden,stilte,0,47_1,1,47,81,silent,0.896,0,0.753476033670045,auditory,47_1_trial_4_p0_stil_geluiden_final.avi
6,target,0,slang,geluiden,water,0,47_1,1,47,81,snake,0.671,0,0.756185551284266,animal,47_1_trial_5_p0_slang_geluiden_final.avi
7,target,0,zoet,geluiden,wekker,0,47_1,1,47,81,sweet,0.493,0,0.246745380421205,gustatory,47_1_trial_6_p0_zoet_geluiden_final.avi
8,target,0,kauwen,geluiden,eten,0,47_1,1,47,81,to chew,0.748,0,0.713509315277749,gustatory,47_1_trial_7_p0_kauwen_geluiden_final.avi
9,target,0,slapen,geluiden,slapen,0,47_1,1,47,81,to sleep,1.0,1,0.735692139606025,survival,47_1_trial_8_p0_slapen_geluiden_final.avi
10,practice,1,gek,geluiden,lachen,0,47_1,1,47,82,crazy,0.639,0,,,47_1_pr_9_p1_gek_geluiden_final.avi
11,practice,1,leeg,geluiden,blazen,0,47_1,1,47,82,empty,0.583,0,,,47_1_pr_10_p1_leeg_geluiden_final.avi
12,target,1,zwaar,geluiden,ziek,0,47_1,1,47,82,heavy,0.652,0,0.38282540003767,quantity,47_1_trial_11_p1_zwaar_geluiden_final.avi
13,target,1,misschien,geluiden,bij,0,47_1,1,47,82,maybe,0.655,0,0.314638353811457,logical,47_1_trial_12_p1_misschien_geluiden_final.avi
14,target,1,oud,geluiden,dood,0,47_1,1,47,82,old,0.604,0,0.310336292435631,time,47_1_trial_13_p1_oud_geluiden_final.avi
15,target,1,zuur,geluiden,walging,0,47_1,1,47,82,sour,0.605,0,0.361936361379245,gustatory,47_1_trial_14_p1_zuur_geluiden_final.avi
16,target,1,slaan,geluiden,vallen,0,47_1,1,47,82,to hit,0.711,0,0.582960821716634,manual,47_1_trial_15_p1_slaan_geluiden_final.avi
17,target,1,lopen,geluiden,stampen,0,47_1,1,47,82,to walk,0.662,0,0.319057764809126,locomotion,47_1_trial_16_p1_lopen_geluiden_final.avi
18,target,1,wind,geluiden,wind,0,47_1,1,47,82,wind,1.0,1,0.609732905825591,environment,47_1_trial_17_p1_wind_geluiden_final.avi
19,practice,0,koken,gebaren,koken,0,47_1,1,47,81,to cook,1.0,1,,,47_1_pr_18_p0_koken_gebaren_final.avi
20,practice,0,olifant,gebaren,olifant,0,47_1,1,47,81,elephant,1.0,1,,,47_1_pr_19_p0_olifant_gebaren_final.avi
